time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,breakdown_topic,breakdown,child_count,child_percent,rate_per_100
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Parental decision not to register at school,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Did not apply for school place at compulsory school age,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Challenging school attendance order,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Believed to have moved to another local authority,70,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Believed to have moved to another country,320,17,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Unknown,1290,68,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Not recorded,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason,Other,140,7,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Total,Total,200,100,0.4000000
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Sex,Female,80,38,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Sex,Male,130,62,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Sex,Unknown,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Reception,low,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 1,20,8,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 2,low,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 3,10,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 4,20,7,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 5,10,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 6,20,8,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 7,10,6,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 8,20,9,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 9,30,14,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 10,40,19,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Year 11,40,19,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Year group,Unknown,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,Less than 2 weeks,10,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,2 to 4 weeks,low,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,4 to 8 weeks,20,12,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,8 to 12 weeks,20,12,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,12 to 26 weeks,30,16,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,26 to 52 weeks,50,24,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,Over 52 weeks,60,30,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration,Unknown,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Moved in from another local authority,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Moved in from another country,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,School application awaiting outcome,50,23,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Offered school place but not yet accepted,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Waiting school start,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Did not get school preference,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Unsuitable elective home education,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Difficulty accessing suitable school place,50,23,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,School dissatisfaction general,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,School dissatisfaction SEND,80,37,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Mental health,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Physical health,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Parental decision not to register at school,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Did not apply for school place at compulsory school age,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Challenging school attendance order,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Believed to have moved to another local authority,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Believed to have moved to another country,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Unknown,20,12,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Not recorded,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Reason,Other,10,5,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Total,Total,280,100,0.4000000
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Sex,Female,130,47,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Sex,Male,150,53,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Sex,Unknown,low,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Reception,30,10,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 1,30,9,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 2,20,8,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 3,20,8,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 4,20,7,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 5,20,6,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 6,20,6,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 7,40,13,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 8,20,8,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 9,30,10,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 10,20,8,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Year 11,10,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Year group,Unknown,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,Less than 2 weeks,80,29,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,2 to 4 weeks,170,61,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,4 to 8 weeks,10,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,8 to 12 weeks,10,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,12 to 26 weeks,low,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,26 to 52 weeks,low,low,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,Over 52 weeks,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration,Unknown,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Moved in from another local authority,40,13,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Moved in from another country,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,School application awaiting outcome,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Offered school place but not yet accepted,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Waiting school start,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Did not get school preference,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Unsuitable elective home education,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Difficulty accessing suitable school place,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,School dissatisfaction general,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,School dissatisfaction SEND,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Mental health,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Physical health,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Parental decision not to register at school,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Did not apply for school place at compulsory school age,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Challenging school attendance order,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Believed to have moved to another local authority,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Believed to have moved to another country,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Unknown,250,87,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Not recorded,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Reason,Other,0,0,x
202526,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,Total,960,100,0.5000000
202526,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Sex,Female,480,50,x
202526,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Sex,Male,480,50,x
